"Intercept","Int_SE","tvalue","pvalue","Slope","Slope_SE","tvalue","pvalue","Fstat","R2","DF1","DF2"
0.817770674941805,0.00270205310714147,302.647891257375,2.38922691675811e-19,0.0738492605973424,0.00456730336000604,16.1691166047803,5.86878424195932e-08,261.440331778981,0.966720940102398,1,9
0.816559822333179,0.00475079322674749,171.878628128005,3.88447873714666e-17,0.0675718199866064,0.00803030621784212,8.41460065825037,1.47503117572327e-05,70.8055042378274,0.88722582375798,1,9
0.814074903623049,0.00527411607390802,154.352860690803,1.02227482085303e-16,0.0420903688994425,0.00891488327959085,4.72135950403315,0.00108701060487845,22.2912355663241,0.71237952617998,1,9
