"Intercept","Int_SE","tvalue","pvalue","Slope","Slope_SE","tvalue","pvalue","Fstat","R2","DF1","DF2"
0.88890466384908,0.00182663462643285,486.635176507619,3.32637970617392e-21,0.00466046552827196,0.00308757605272832,1.50942533841515,0.165468785187371,2.2783648522496,0.202011983305821,1,9
0.89177467882725,0.00305245990923866,292.149513947155,3.28274376842409e-19,-0.00333874336710174,0.00515959895936255,-0.647093580993015,0.533725902170122,0.418730102562318,0.0444571718270603,1,9
0.871028566028664,0.00217758798964344,399.996955425571,1.94205141762578e-20,-0.000942891717629579,0.00368079550898573,-0.25616519997586,0.803582431051586,0.0656206096786646,0.00723840236691645,1,9
