"year","demo.locals1","demo.locals2","demo.locals3","demo.tours1","demo.tours2","demo.tours3","num_locals","num_tours","knowtrans","tours_local","tours_tours","local_local","local_misd","dem1toursK_Mean","dem1localK_Mean","dem2toursK_Mean","dem2localK_Mean","dem3toursK_Mean","dem3localK_Mean","dem1toursK_SE","dem1localK_SE","dem2toursK_SE","dem2localK_SE","dem3toursK_SE","dem3localK_SE"
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.1","0","0.1","0.8","0.1",0.107209351453391,0.699342006710408,0.110316450854965,0.110589663923575,0.106411833646757,0.106942251324676,0.0014389067029052,0.00143469892043633,0.00277232522604845,0.0017542007881582,0.00237106367924516,0.00158439480636352
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.1","0.1","0.1","0.8","0.1",0.107660187079051,0.70040125195245,0.112090600340905,0.107154824913162,0.105478307609682,0.109054606664862,0.00181798516891557,0.00124648651886448,0.0026345103557011,0.00168545765991506,0.00241836391429675,0.00173449072591905
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.1","0.2","0.1","0.8","0.1",0.10806658057678,0.700781146420018,0.108145127354147,0.107571113926703,0.110384518141722,0.10782672043968,0.00176953871359279,0.00157317572985442,0.00254725870024202,0.00144882345004368,0.00246195639247134,0.00177934099075306
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.1","0.3","0.1","0.8","0.1",0.111968955841411,0.701311518600092,0.112010838666355,0.1080398159103,0.109752479242404,0.109705942524357,0.00201389661082272,0.00148701298106394,0.00268329788107171,0.00177362786202613,0.00230737113784005,0.00186113858909871
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.1","0.4","0.1","0.8","0.1",0.107457010665633,0.700428930123948,0.108667738294782,0.107368690580805,0.106082261392194,0.103097462337676,0.00167186912024537,0.00136685803254611,0.0023913273444797,0.00179484174810727,0.00268276629509418,0.00170024519934189
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.1","0.5","0.1","0.8","0.1",0.108926082804213,0.702094910899358,0.109515761902593,0.111180328274415,0.107512505437435,0.111755111737215,0.00159394814950185,0.00156768470657525,0.00223673857809949,0.00175374279905903,0.00255926271237178,0.00192446592517315
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.1","0.6","0.1","0.8","0.1",0.111375706824447,0.699824095615685,0.108655789614088,0.107466930423208,0.11055502587175,0.111026833134572,0.00189943002736296,0.00145265029981014,0.00274410081779795,0.00182154496614973,0.00276205945739285,0.00191857251883094
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.1","0.7","0.1","0.8","0.1",0.106853764527346,0.7004571680503,0.111988396935442,0.109796050145113,0.1064289513299,0.110783250429595,0.00170069608756842,0.00134437586734203,0.00268273054932612,0.00181785576574047,0.002530899761667,0.00174024866861197
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.1","0.8","0.1","0.8","0.1",0.108686713041097,0.702096877511111,0.108014758730706,0.107558678364879,0.107303306111652,0.109640550589299,0.00176192986708021,0.00111253145446317,0.00281521942283153,0.0017069049401657,0.00242686562264476,0.00159529701825494
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.1","0.9","0.1","0.8","0.1",0.110032161075456,0.70175777887739,0.110760549128761,0.107871961545142,0.111787896247193,0.108823289469222,0.00182793713682983,0.00149853060349893,0.00255023760384489,0.00189927056667806,0.00260467045570961,0.00168195112432575
