"Intercept","Int_SE","tvalue","pvalue","Slope","Slope_SE","tvalue","pvalue","Fstat","R2","DF1","DF2"
0.299358250288161,0.00117282448330847,255.245567046561,1.10662771379902e-18,0.0098857025053448,0.00198243520423586,4.98664596160423,0.000752569965564653,24.8666379463839,0.734251743138826,1,9
0.300185731892752,0.00198341444687978,151.347960767852,1.22006717151e-16,0.00852785767607284,0.00335258231734091,2.54366839315573,0.0315204933707079,6.47024889433938,0.418238189865637,1,9
0.178346824186129,0.00216638820720069,82.3244991794804,2.91575594356594e-14,0.00280797522581926,0.00366186442141869,0.766815726271862,0.462830469861183,0.588006358057862,0.0613272807817545,1,9
