"year","demo.locals1","demo.locals2","demo.locals3","demo.tours1","demo.tours2","demo.tours3","num_locals","num_tours","knowtrans","tours_local","tours_tours","local_local","local_misd","dem1toursK_Mean","dem1localK_Mean","dem2toursK_Mean","dem2localK_Mean","dem3toursK_Mean","dem3localK_Mean","dem1toursK_SE","dem1localK_SE","dem2toursK_SE","dem2localK_SE","dem3toursK_SE","dem3localK_SE"
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0","0",0.108919001264634,0.498591086193042,0.104453720685306,0.499296409580353,0.111440418019739,0.498926919837382,0.00186621396749066,0.00159088297982344,0.00233443969231038,0.00206310193339404,0.00257382530601942,0.00208610101222043
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.1","0",0.107922887802306,0.501177707210814,0.10610812570527,0.497263075355461,0.106129772122772,0.497126798524072,0.0018225657422751,0.00146463953115117,0.00275499090042184,0.00242793981515655,0.00251475671253758,0.00188550148546485
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.2","0",0.108744967604338,0.501685415490477,0.103423981500849,0.498647881769474,0.104371326030816,0.50213286186025,0.00191093741398345,0.00130625394174929,0.00235699614004171,0.00193251478739308,0.0023546679129153,0.00194648171356634
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.3","0",0.108933922233531,0.498681063072407,0.108966978203371,0.499629836140202,0.110040621470006,0.49974430752574,0.00189715282041094,0.00125371188417181,0.00280916619350768,0.00193243858334366,0.00258998210368512,0.00216774802686203
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.4","0",0.108893566359301,0.501961817956101,0.109234686632994,0.501507677180209,0.10737024720924,0.501211370517437,0.00145433220471809,0.00132800714497271,0.00250780619122328,0.00192263393784913,0.00260381515746181,0.00186098378945311
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.5","0",0.10755485119029,0.501220609816621,0.113050553381513,0.498535861556115,0.109379764226332,0.498864976596545,0.00169156483191454,0.00148182410250837,0.0024693389768978,0.00202804735852524,0.00263763055471463,0.00191278542167404
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.6","0",0.107386430877808,0.499388040741463,0.111035002216284,0.501648949456663,0.109982769886866,0.502477363210583,0.00144450566623366,0.00139275877482672,0.00239221679286116,0.00186703711753782,0.00255651582892797,0.00219874965123421
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.7","0",0.108405929162604,0.499242074882537,0.107873533074153,0.500587489454535,0.109771030148437,0.49982979480138,0.00165531116111674,0.00142450556236487,0.00247703940817131,0.00197636294393065,0.00269151282089605,0.00212674979745685
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.8","0",0.105041579553228,0.501261383999396,0.1073043885431,0.50076509482791,0.107905768977733,0.506020589799795,0.00181335642217489,0.00134251034531926,0.00262375742660454,0.00203794703458004,0.00241635845861054,0.00184326972424116
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.9","0",0.108394196672023,0.503400621645097,0.111343662374413,0.501043776304364,0.108906388134868,0.498677754433465,0.00166609082886502,0.00144744929361317,0.00215605468860834,0.00206646689425483,0.00243625373810543,0.00207197804133907
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","1","0",0.108451744041234,0.499195769220196,0.107971095879662,0.497937176643239,0.112581962624722,0.495346723334351,0.00161838278185766,0.00131112032631062,0.00224341969891032,0.00209766062366678,0.00254311493833461,0.00212504961366923
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0","0",0.174520632640426,0.759634720259382,0.171790649543359,0.758091788861832,0.127137352558705,0.780481602226742,0.00200420362830132,0.00318304097502656,0.00263755577606099,0.00601337420743094,0.00275128922419526,0.00452511065197286
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.1","0",0.17393772570748,0.758644617892084,0.172583708476479,0.76398085867265,0.125133894802145,0.776807198373009,0.00178017547141223,0.0031800831283029,0.0029912169519626,0.00421981349714983,0.0025666082369736,0.00429546559632901
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.2","0",0.173715833656898,0.767635926897426,0.170754439759639,0.764155620886323,0.125646536542924,0.778711974126049,0.00193870898114707,0.00343229985555801,0.00235108480822495,0.00420602834730859,0.00266333725104457,0.00453931944361103
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.3","0",0.173419101041868,0.765396790406525,0.174199154453771,0.763955504560352,0.131262092654064,0.779214456214041,0.00172022095676816,0.00295564195936975,0.00332170324925856,0.00536685193358614,0.0026237742051377,0.0039832877751392
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.4","0",0.173868065800094,0.768113574713044,0.172930731721465,0.771293052438952,0.126657217567561,0.77971246431533,0.0015630664112045,0.0030617179381654,0.00251388745301655,0.00437957751647497,0.00263231294613248,0.00451900307781869
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.5","0",0.170608561943831,0.76721605028376,0.176597463269717,0.772277015250499,0.129183672647845,0.789136061633633,0.00212293894736917,0.00341819544131734,0.0027748100155268,0.00454680964225313,0.00254238319541325,0.00430041524930066
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.6","0",0.171277481721967,0.770712994941205,0.174958557661778,0.767611475501183,0.129645213817991,0.781540220668906,0.0018543185997829,0.0035090438259764,0.00266150992536277,0.00467458441066573,0.00273969159782157,0.00459083142132039
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.7","0",0.175246638132418,0.76912472561439,0.173395850499138,0.772531306236456,0.131992661949852,0.775731399602401,0.00208665300492898,0.00318843330922322,0.00287007435206607,0.00495115277225404,0.00252377043604456,0.00422363566234074
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.8","0",0.172853530439658,0.772101358820156,0.172586205548825,0.778507239749766,0.127101580924608,0.78882835112886,0.00179166048308672,0.00325657241111189,0.00312250753026819,0.00419981593255146,0.00258553784975508,0.00417653528623399
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.9","0",0.173110805978721,0.774167081605397,0.175577759417659,0.777424753498063,0.126449450651755,0.774257344032924,0.00189454573886561,0.00344643071046567,0.0024861291174701,0.00474713664169535,0.00266088200937206,0.00502275173729475
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","1","0",0.175417720337341,0.777363281257035,0.171603503287569,0.779357900205178,0.128336925320524,0.780905767439183,0.00177500744049403,0.00341873472708615,0.00282481146619426,0.00471133084991194,0.002534996688996,0.00495083562914992
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0","0",0.182422546100048,0.777495146082531,0.180810835258372,0.773765088148877,0.131354613225022,0.794989175848881,0.00219410917358087,0.00300166392396819,0.00255636769603974,0.00568993618559829,0.00299703044564769,0.00428116311740525
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.1","0",0.181334902446416,0.775576734800095,0.183293750618426,0.780495774046054,0.12917723838685,0.795003118778124,0.00178204712989512,0.00285247731078242,0.00303114580871431,0.00399522876999554,0.00259312113548303,0.00417970948087737
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.2","0",0.184260635991102,0.78226832027765,0.178872820818594,0.7780441085677,0.130564570815628,0.795732466416148,0.0019437085728331,0.00357861319760463,0.00257553313190244,0.00438491776360239,0.00264575936126773,0.00448500550012937
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.3","0",0.183176720382843,0.78393723621584,0.183578374150921,0.78451543206328,0.134710242667128,0.79518888331778,0.00169975934686599,0.0031069729811702,0.00323757242123401,0.00518315606434549,0.00264891100560108,0.00396146597496818
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.4","0",0.18334301995319,0.784451503584889,0.180639098638116,0.787268727019936,0.130638736042023,0.795982290092652,0.00157166500412719,0.00286819985414911,0.00262856668936198,0.00480325247654937,0.00257396357220875,0.00484402840503317
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.5","0",0.179577247006504,0.785410875355238,0.1857135574491,0.79113159972282,0.1338138150881,0.807825161910864,0.00209232816731652,0.00335554785579443,0.00274140373270456,0.00446316657250558,0.00255947287702648,0.00420278762897357
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.6","0",0.181390999276664,0.787175749400627,0.181914865619836,0.786033189860073,0.133340210758208,0.795784865106241,0.00198302340203938,0.0032851567478287,0.0027010237600402,0.00439213330104235,0.00280014493773643,0.00471622568011298
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0.7","0",0.183769957107701,0.787113783354298,0.181282003692064,0.788119324990513,0.136816947017274,0.79308070237564,0.0020563737863553,0.00305179253590558,0.0027699588707626,0.00462085417091957,0.00253860276722356,0.00410271964610852
