"year","demo.locals1","demo.locals2","demo.locals3","demo.tours1","demo.tours2","demo.tours3","num_locals","num_tours","knowtrans","tours_local","tours_tours","local_local","local_misd","dem1toursK_Mean","dem1localK_Mean","dem2toursK_Mean","dem2localK_Mean","dem3toursK_Mean","dem3localK_Mean","dem1toursK_SE","dem1localK_SE","dem2toursK_SE","dem2localK_SE","dem3toursK_SE","dem3localK_SE"
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0","0",0.585833034530126,0.771881280194579,0.57995248261878,0.782134445153086,0.547456181411366,0.776334124629641,0.00525665367804417,0.00303091006745793,0.00814042537750604,0.00446168946654305,0.007568735462193,0.00422147307277156
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.6","0","0","0",0.589738323004126,0.779015379968928,0.592295753436362,0.76903391922389,0.555183917168578,0.784128833796056,0.00583796682693177,0.00319791986665369,0.00747855968376899,0.00445163625927314,0.00697760252447833,0.00424317558787227
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.7","0","0","0",0.597285795536311,0.767299046691287,0.602399145947197,0.775042363140691,0.553116188860708,0.783306965811612,0.00454117836804289,0.00326068281116173,0.00786431176498728,0.00523771442506886,0.00694008985536077,0.00464012890214328
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.8","0","0","0",0.609863435003752,0.768184453472201,0.606197077507601,0.779623364751091,0.567221959365471,0.781368824373076,0.0046942147579759,0.00316640276119413,0.00695204387421106,0.00422352397124907,0.00691497464394427,0.00453377688178662
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.9","0","0","0",0.60894004886089,0.772026850498831,0.624164614038251,0.767980650032196,0.583353106684841,0.779842250824635,0.00482692291472067,0.00316134685545864,0.00690837198273137,0.0044941342097946,0.00829806162199143,0.0042487025304495
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","1","0","0","0",0.63011203389677,0.763027809174006,0.620604614130008,0.765409387762146,0.581211324871722,0.776119045998324,0.0051172322590013,0.00321814361265054,0.00701044447734818,0.00493986281880405,0.00694728235828126,0.00461553581603922
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0","0","0","0",0.560640361819159,0.807462397484016,0.560656694680909,0.805519369827066,0.557340026838071,0.801917208040786,0.00556724184390193,0.00322560169929996,0.0072447309785854,0.00423500256936293,0.00845301330415034,0.00459461138390482
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.1","0","0","0",0.576262162254168,0.804117863417345,0.565005294733832,0.808129540875929,0.551114237449772,0.798738133831715,0.0055898553369418,0.00285557599642427,0.0074217802587214,0.00374401510392307,0.00755663033624101,0.00530236554530033
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.2","0","0","0",0.574579096364697,0.796572371607237,0.584765691342882,0.799022507568371,0.563662698133381,0.808631051071502,0.00574278120642149,0.0030094359730641,0.00728334629622165,0.00494368633372657,0.00731967615653717,0.00416883417582963
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.3","0","0","0",0.598010313645738,0.801858856708148,0.602759405902295,0.795469236927166,0.584877768037075,0.808703839206736,0.00551302008073809,0.00325965096392234,0.00779317369871913,0.0050861714708742,0.00755638110915517,0.00467716790096363
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.4","0","0","0",0.607831978204959,0.795290843285261,0.599611765169107,0.795447947216034,0.58330551910059,0.802833756158143,0.00530480555870712,0.00321603148688143,0.00721566920369994,0.00460685475932844,0.00750324220270736,0.00481616631452635
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0","0",0.626888238566898,0.78937895683974,0.62099806676747,0.799695835601951,0.58825472386341,0.796440018407726,0.00582408825388632,0.0030567703327461,0.00822226755615209,0.00447658752538592,0.00762954230483525,0.00407196430320571
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.6","0","0","0",0.63183560450454,0.796347059260785,0.633703632287103,0.789206701364599,0.587676858273156,0.799489180317432,0.00559408179447499,0.00319756920821445,0.0075059150015972,0.00461867613496962,0.00746968641470925,0.00425631459271063
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.7","0","0","0",0.640219286878706,0.789709149689374,0.638729818772075,0.791309641032536,0.59508514804922,0.798285785175657,0.00453398124728734,0.00305337665758214,0.00784618426174859,0.00474152910009118,0.00691852826503296,0.00448210087923601
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.8","0","0","0",0.653137587280993,0.786583523954418,0.652340264794853,0.798793037982564,0.604753604666218,0.796097761011555,0.00471101475221199,0.00310641034826845,0.00704092673195985,0.0041303818634646,0.00753593673978555,0.00421439600905622
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.9","0","0","0",0.646929888631866,0.790131863146336,0.667687525170595,0.788660796209516,0.626803751896185,0.800854999293941,0.00488603866946017,0.00330207000294639,0.00675905258661167,0.00453166321726682,0.00820238349412321,0.00403784384088295
"11","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","1","0","0","0",0.67383362861581,0.78434906621666,0.664274060544601,0.785901261442947,0.625688338491445,0.79562298478327,0.00494369127029901,0.00312880118275192,0.00721446792011026,0.00463401211701995,0.00700669590934012,0.004376079640935
"12","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0","0","0","0",0.59740602084203,0.820745017325735,0.596551887162665,0.822425644299689,0.587974645783422,0.816463477293486,0.0056129317106052,0.00314523746698251,0.0076177882098567,0.0037761427939227,0.00837178534479979,0.00419495996050292
"12","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.1","0","0","0",0.607376805798691,0.817933339015971,0.60279056702054,0.822751769429489,0.580881430364794,0.814236155087713,0.00575372090632216,0.00276551451510049,0.00699082747766165,0.00380824367664362,0.00790309058645393,0.00513809711269103
"12","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.2","0","0","0",0.611202857573376,0.810781182379531,0.619572796058104,0.812275422254778,0.602120495577762,0.821348868164074,0.00603876477009462,0.00299050716732547,0.00760097308828937,0.00486125854815307,0.00701477251837474,0.00438186564401887
"12","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.3","0","0","0",0.636935711941139,0.814175759829615,0.641193543475548,0.809507238149776,0.617727464095713,0.826383118041826,0.00570939888594463,0.00317523390500855,0.00801864049090586,0.00476446815421732,0.00798673114092283,0.00437960295125252
"12","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.4","0","0","0",0.641978105082648,0.810866517010065,0.634979333921847,0.81200802617024,0.622096904602357,0.817605373075701,0.00500355878163987,0.00335554465002171,0.00785620761024989,0.00431118862533919,0.0083588193790392,0.00485533576017488
"12","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0","0",0.664935629464737,0.806659702162504,0.658688479254244,0.816590752404609,0.62766168790891,0.807177535599973,0.00596211681620109,0.00306689911006508,0.0077659025541203,0.00441584253614752,0.00798239761020275,0.00430851443292373
"12","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.6","0","0","0",0.671212549046685,0.809903442493115,0.672195032681153,0.806624573840536,0.626657607897685,0.814712979172314,0.0055323051108273,0.00318216373221627,0.0078744674622862,0.00431607571165192,0.00780490898412637,0.00382628505498058
"12","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.7","0","0","0",0.678941727977443,0.805484238225838,0.6732621052231,0.80698834497494,0.632380436741375,0.812179227266249,0.00456138337762477,0.00298921903211703,0.00786087980931113,0.00453326334202844,0.00725946405658427,0.0042533505286683
"12","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.8","0","0","0",0.689922176076928,0.805210848484882,0.686190274862491,0.815205603768377,0.644191977946574,0.808570270298174,0.00440582355513706,0.00310676031741157,0.00743819480002998,0.00426009624591599,0.00717475813087335,0.00401759537930937
"12","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.9","0","0","0",0.68718654051643,0.807077464239214,0.707777670545475,0.805639894915725,0.665436358747376,0.811400416995847,0.00450755598274605,0.0031539814580924,0.00655026226660753,0.00448517358093018,0.00772982013770715,0.00397874160505375
"12","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","1","0","0","0",0.710694021569479,0.801097307234092,0.698116980944705,0.801846219432739,0.662041717340125,0.811388582929767,0.00479839197091912,0.00305241059288923,0.00645896432744479,0.00463928728411811,0.00713528403349145,0.00444172848579816
"13","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0","0","0","0",0.629002873308215,0.832913956402788,0.632578593217405,0.834163045956517,0.623037807599965,0.83181862953267,0.00580913088028294,0.00303469474188407,0.0074951835954045,0.00371050524070223,0.00831226179879554,0.00396905529905165
"13","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.1","0","0","0",0.64301709764406,0.832652359144797,0.629094453289856,0.837015286353686,0.612596226281914,0.826841033627452,0.00562681061059212,0.00275143095952809,0.00725562933565954,0.00380763224278175,0.00781471203705468,0.0049528628660261
"13","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.2","0","0","0",0.649139038189727,0.823615771070133,0.653190285366242,0.825921565862561,0.633408809874604,0.83329746243957,0.00614048096501843,0.00298974061186933,0.00745265708087697,0.00484208672199864,0.00643524153233832,0.00421353234138044
"13","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.3","0","0","0",0.669429954577408,0.825772609778711,0.675995190211008,0.824833321048391,0.649992548765747,0.838131588776513,0.00555666343928187,0.00305319423571539,0.00754394191893944,0.00474377943362323,0.00796413675145783,0.0046150953792925
"13","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.4","0","0","0",0.677940811033433,0.822771467270386,0.667497441267793,0.828481763010343,0.653414226163187,0.831901142271613,0.00490547969320257,0.00329640790675458,0.0081484806096466,0.00461540427124369,0.00819806052407968,0.00455602576353045
"13","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0","0",0.699781875417337,0.821570885379407,0.693185534405024,0.830151006168892,0.660600272332831,0.822282454351183,0.00575779765970002,0.00283331811786965,0.0076104504079848,0.00438873741564302,0.00769549889937179,0.00410024544672844
"13","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.6","0","0","0",0.700903599539309,0.82150887996957,0.705773196912353,0.823201065748149,0.659801850239701,0.826645246606708,0.00545478064504048,0.0030327227917233,0.00776335596482799,0.00411580476383486,0.00761331994478483,0.00370983425930988
"13","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.7","0","0","0",0.713574343199103,0.820868844979606,0.706486081059296,0.820325305769938,0.668612707348645,0.825805217181719,0.0049607844380459,0.00284018415413956,0.00698719520329479,0.0044275895270515,0.00747742891039752,0.00406634596050515
"13","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.8","0","0","0",0.725513751759739,0.818936695512274,0.723794524819664,0.826622122551268,0.676076375360368,0.822572667267462,0.0043542459875473,0.00325901008595253,0.00776774742484863,0.00396654544391547,0.00681653150900371,0.00341016979697173
"13","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.9","0","0","0",0.722381428690428,0.820969368602499,0.73950915980732,0.821977590908097,0.700792480053543,0.82307447036626,0.00452121846147917,0.00298515385868991,0.00610354218556006,0.0043299236145024,0.00737691779312285,0.00399071185142844
"13","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","1","0","0","0",0.744292076380874,0.815305849368214,0.733519398023848,0.817272742899666,0.696007389886581,0.822637411675488,0.00477229552149895,0.00286018779097115,0.00569078220557999,0.00441407197360601,0.00672236487996769,0.00433143973088072
"14","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0","0","0","0",0.658477949675983,0.844419235889126,0.666110432345824,0.845974796263514,0.654107194824376,0.845223124010332,0.0057127600250894,0.00281466372252712,0.00741570940753658,0.00353738244113079,0.00837549504123334,0.00374490318629792
"14","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.1","0","0","0",0.673884299079279,0.841995658974582,0.65850566377222,0.846065751640872,0.638412327587577,0.837709020716735,0.00569045297271003,0.00277600163271471,0.00725174982303906,0.00366123735286002,0.00788993963429506,0.00497553033917946
"14","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.2","0","0","0",0.677899015866371,0.836242658257055,0.688036904395615,0.837715589809707,0.664896971109481,0.843207772292855,0.00598551614929904,0.00265192571634375,0.00773599368766369,0.0043470245765687,0.00690091608788904,0.00389108261351358
"14","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.3","0","0","0",0.704887284931543,0.83734779086016,0.708775964152824,0.837029017915012,0.679186205363992,0.848455637660866,0.00559357159798441,0.00286117840444455,0.00705794571339276,0.00458563697085307,0.00780312876623488,0.00404383641063019
"14","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.4","0","0","0",0.710728783516567,0.834884850087733,0.698746968457178,0.83782539505812,0.684758916512167,0.840627340534531,0.0044734783648557,0.0029278601426268,0.0075292371180381,0.00458129510209278,0.00819935442251543,0.00465510941158457
"14","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0","0",0.732888587154941,0.834314652112106,0.722731939824756,0.842629640498406,0.693360873544896,0.835436299297181,0.00548638799130771,0.00264672047362685,0.00703016788930384,0.00448666771118279,0.00748506546787737,0.00402420173272621
"14","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.6","0","0","0",0.731723906580458,0.832844901271596,0.736181561308343,0.834673158484832,0.688555643772569,0.840305071971836,0.00513766618600559,0.00296432799079284,0.00722734834399224,0.00386361930514711,0.00737779497517006,0.00347324445751679
"14","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.7","0","0","0",0.743049298419763,0.833334274133867,0.73573134720556,0.833203271200789,0.698145093900655,0.837166752616934,0.0048377351722809,0.00272183963838081,0.0069507478547251,0.00430589515518076,0.00752782734387081,0.00406688201584354
"14","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.8","0","0","0",0.752932703312949,0.833426173575976,0.7498355594612,0.839029779987215,0.707137022630115,0.834653463953159,0.00429067080418234,0.00308658722379395,0.0073788468165087,0.00376470761376634,0.00718635836669214,0.00348880095714859
"14","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.9","0","0","0",0.756718441434175,0.833186665130068,0.766174612563248,0.834277797420411,0.728889458967651,0.837128269378257,0.00449779051062879,0.00274124624546481,0.00586870475589408,0.00420515423306368,0.0073659899796269,0.00376532110003427
"14","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","1","0","0","0",0.772821926348532,0.828931881576725,0.756835632111358,0.829705271871683,0.725523314006963,0.833063129613901,0.0048340316286462,0.00272650370940731,0.00584566107711334,0.00409713490443596,0.00676971237782081,0.0042598652397291
"15","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0","0","0","0",0.684703676898393,0.851765307535454,0.68810963380243,0.852945985132534,0.683383717550324,0.853044847050658,0.00566306108979964,0.00272459161590093,0.00732948776396219,0.00346713590425563,0.00835812261946791,0.00389246581785782
"15","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.1","0","0","0",0.70143952206152,0.852556039348396,0.686403835787012,0.856410433222978,0.665507969425883,0.849388977988781,0.00573603105132896,0.00259154253518439,0.00678332011780365,0.00365430101831669,0.00754186920292918,0.00472348259853609
"15","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.2","0","0","0",0.709568265167838,0.846366063457129,0.714392558974688,0.846224378755063,0.695275115709957,0.849684553637576,0.0059489357271041,0.00252446532392034,0.00750636459564049,0.00397967238545271,0.00663213381315054,0.00387118068170265
"15","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.3","0","0","0",0.73382786135683,0.849503352024082,0.740242061843226,0.848649291971812,0.70481175716493,0.856718449320343,0.00500143870889994,0.00292485396451989,0.00724714217154989,0.00414810164745833,0.00738004195074413,0.00391436305821205
"15","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.4","0","0","0",0.739142907369859,0.844846681644857,0.72580673390257,0.849123074365484,0.712270994294524,0.849380658491594,0.00416419613715815,0.00295966034886118,0.00705440417555984,0.0042708413837155,0.00808592890708318,0.00422129267496431
"15","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0","0",0.759702088592945,0.844752201062155,0.750672368601908,0.852319627127959,0.722903702778746,0.848420830923148,0.0050351834315408,0.00246770414689916,0.00652217821856832,0.00427947268994165,0.00704864506431378,0.00362801345654978
"15","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.6","0","0","0",0.759569530453827,0.843509394516649,0.759230213415655,0.846586338597019,0.716022323130776,0.852545368181185,0.00527034547533213,0.00291754010004946,0.0069655240563097,0.00356543089925596,0.00713238178837859,0.00354490328730698
"15","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.7","0","0","0",0.769634846553387,0.843800324264465,0.764528607694856,0.843469917859277,0.72861348648653,0.84747217707741,0.00450656544371029,0.00281787916903111,0.00639194755408403,0.00461036457958087,0.00706780359618494,0.00403628738258029
"15","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.8","0","0","0",0.781709957665016,0.84645873781475,0.776477562155722,0.852266974343393,0.733189357759913,0.843956829870108,0.00398233821791574,0.00289857517887945,0.00648994087052375,0.00352508697183666,0.00732948445548319,0.00361178881576592
"15","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.9","0","0","0",0.784573972297676,0.844320398171236,0.793461986622066,0.845841065591362,0.756195653753105,0.84820661908493,0.00440703673496426,0.00243671187716455,0.0057512469228711,0.00389202985190882,0.00704254577014777,0.00370821389408765
"15","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","1","0","0","0",0.797325549778706,0.842262795800033,0.790034515276636,0.845185436044744,0.756368639752756,0.841315992703834,0.00481202801065871,0.00265241213857128,0.0054900855656573,0.00398691662246454,0.00643072565603097,0.00394985224671956
"16","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0","0","0","0",0.711198829085072,0.85753499894328,0.715820178347247,0.861468806932623,0.704844911265981,0.862607667324617,0.00538919789121527,0.00276928735772194,0.00713557887183125,0.00372821701216733,0.00814963339888557,0.00354076191710819
"16","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.1","0","0","0",0.726849689704889,0.860874928412453,0.70976045223726,0.865216196270942,0.686019864922573,0.857632411246272,0.00496546765122296,0.00252241196555868,0.00670295871575771,0.00366159249434729,0.00753252096766487,0.00451352219802375
"16","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.2","0","0","0",0.734508178151481,0.855366964238817,0.74275779436681,0.85591512953271,0.7218930590693,0.858337822096269,0.00561084117457475,0.00253064362597978,0.00744774900443993,0.00404103173691762,0.00703710350726035,0.00377340402241873
"16","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.3","0","0","0",0.756451580340012,0.859048913776627,0.765238876414561,0.856263567618373,0.727911684233591,0.865130468694283,0.00485005545358916,0.00296606134071074,0.00669032077645689,0.00399812812466127,0.00718875004009904,0.0037844735057833
"16","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.4","0","0","0",0.767809560601914,0.855661719485432,0.751491834768394,0.856208786331883,0.735964085447601,0.858017077166953,0.00399419670107785,0.00283096608413792,0.00668052247591443,0.00421695883929135,0.00804853733604276,0.00398365790530088
"16","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0","0",0.787207416319076,0.854348587348356,0.77560781285054,0.862992126774887,0.752355819135034,0.857320562366586,0.0046818380717667,0.00235400480337274,0.00652960264031409,0.00393675687420188,0.00658695743776306,0.00362332987485165
"16","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.6","0","0","0",0.785413759266289,0.852991385208575,0.783091037757404,0.858229750492983,0.741108522903287,0.858654441651043,0.00515127347775815,0.00296878980908538,0.00657885286247899,0.00334873901106801,0.00742182815190171,0.00340117913178816
"16","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.7","0","0","0",0.793424832422159,0.852783655774679,0.78774866463514,0.849791647481364,0.753287312773536,0.857666946284373,0.00425803467436047,0.00274363368390488,0.00633483819859134,0.00407364922231945,0.00683493731763031,0.00375687124551351
"16","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.8","0","0","0",0.804010771249067,0.855764509427978,0.807264613125861,0.860885168340076,0.761116404439712,0.851838763187521,0.0038216860560154,0.00287358085275181,0.00613092954973954,0.00371957813080863,0.0068973861241849,0.00367035674242788
"16","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.9","0","0","0",0.808049367596948,0.855080063689363,0.813757745496405,0.855127251611953,0.780654004307914,0.857907120736047,0.00411559500483258,0.00231488216460396,0.00515318417342578,0.00386510711333304,0.00665724057811097,0.00350908314797927
"16","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","1","0","0","0",0.820564790652113,0.850935037619435,0.811260994344867,0.853680366183624,0.780640922450293,0.850907231804491,0.00453076980368871,0.00254045664045038,0.00574844731687887,0.00415716553851996,0.0068336011168855,0.00390082514792639
"17","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0","0","0","0",0.733543607685973,0.864853353917715,0.742984109800874,0.868910478482615,0.72527533218222,0.87006501770952,0.0053335368598842,0.00269079994015327,0.00720505228287151,0.00349669872994075,0.00797849698847272,0.0035232673542283
"17","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.1","0","0","0",0.74502900135456,0.869656283342982,0.738567373085118,0.869571497857068,0.712136757445962,0.864041403404454,0.00498216855923914,0.00245406518587589,0.00667585669525388,0.00353451626939436,0.00714867687162064,0.00435510616728271
"17","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.2","0","0","0",0.758856403047746,0.862135850046512,0.763058975478403,0.863455906252,0.749138954852958,0.865673982079372,0.00555460367766176,0.00252747874224764,0.00724364661140057,0.00370689215942233,0.0070206498959127,0.00375781849596434
"17","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.3","0","0","0",0.776750496289691,0.866456908045155,0.78357263384554,0.866165172341945,0.753232333752812,0.871064797820456,0.004597322090493,0.00280042917042559,0.00640169580932927,0.00402013500009996,0.00698351512438889,0.00359922329143023
