"year","demo.locals1","demo.locals2","demo.locals3","demo.tours1","demo.tours2","demo.tours3","num_locals","num_tours","knowtrans","tours_local","tours_tours","local_local","local_misd","dem1toursK_Mean","dem1localK_Mean","dem2toursK_Mean","dem2localK_Mean","dem3toursK_Mean","dem3localK_Mean","dem1toursK_SE","dem1localK_SE","dem2toursK_SE","dem2localK_SE","dem3toursK_SE","dem3localK_SE"
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0","0","0","0",0.111437306904106,0.49931626248597,0.109091449694687,0.501802199415493,0.106247911866051,0.49862303322212,0.00182066445223868,0.00151573658028935,0.00248955768923764,0.00196513589401626,0.00264420059582991,0.00208646014196041
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.1","0","0","0",0.110444021474438,0.502410453393762,0.106773970028473,0.497195403447429,0.10780671194589,0.501475771767232,0.00182074405033792,0.00139678886345067,0.00267929728181222,0.00177226507765622,0.00269521227270193,0.00229223239267817
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.2","0","0","0",0.106541434785631,0.496584851720305,0.111742474341476,0.498846652777398,0.104538735370463,0.497916497872651,0.00179557169940018,0.00135440547740054,0.00239341245914858,0.00212600322229069,0.00241934228564154,0.00213927061826214
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.3","0","0","0",0.110149945013473,0.502042248240232,0.109698655094931,0.500085770824572,0.110626388135005,0.500012711639187,0.00160687791335061,0.00154057012081054,0.00227287766604999,0.00211484124780111,0.00254312452704053,0.00185150613213106
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.4","0","0","0",0.108609821782663,0.500647066668666,0.105344266729528,0.502525409992505,0.107630883849277,0.501412601682468,0.00173709850938096,0.0014708124008453,0.0025347403268867,0.0019844357850976,0.00236720996941063,0.00204633464568972
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0","0",0.108092756174465,0.497907079441441,0.109010650198,0.49970557465239,0.108679775461888,0.502146265113062,0.00163373305604732,0.00148229738703828,0.00243100610032952,0.00224890418022633,0.0024742283372021,0.00223304799890672
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.6","0","0","0",0.111899680353087,0.50093683846734,0.111863045922251,0.497432165232791,0.109956056086947,0.502204824733269,0.00187706967767121,0.00153263963737915,0.00267802656493854,0.00196559914382697,0.00258734329541637,0.00221836371075957
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.7","0","0","0",0.105768999558902,0.500658295852123,0.110668254092802,0.49929579952685,0.108834377527247,0.50516130897972,0.00159530328802063,0.00164604810606336,0.00257849449510828,0.00207459332674458,0.00269684397705087,0.00205459698389578
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.8","0","0","0",0.106840852482532,0.501188754259077,0.107544227481636,0.502046642290236,0.1088500776125,0.505501401822274,0.00162440681209287,0.00128105361049145,0.00259486042786919,0.00203550928115267,0.00272602083252827,0.00224816891263988
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.9","0","0","0",0.111401288950051,0.500019317188264,0.109989880335055,0.501498935297516,0.10703503735376,0.502930066008988,0.00182342491592657,0.00142372747052665,0.00255995109735327,0.00198341779611464,0.00231046939439476,0.00174474847774848
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","1","0","0","0",0.110175594808346,0.498092386539078,0.106266127570509,0.499252871734196,0.103925433527854,0.500957732854892,0.00156486242018754,0.00139981657536838,0.00302991180066061,0.00214629793679653,0.00240027820727544,0.00210985039916518
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0","0","0","0",0.0774375358954759,0.989814629925057,0.0775957382526533,0.991319967417608,0.0730607476122292,0.990021699727145,0.00168612758684539,0.000528215654707544,0.00239710275431425,0.000683939176315482,0.00246453805064674,0.000743811297595549
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.1","0","0","0",0.107914048871591,0.991193671434061,0.102662012867952,0.99077949901748,0.0920703338693098,0.991282556261268,0.00187880282908016,0.000468012829945628,0.00288457001063965,0.000743184114667363,0.00260433413777897,0.000655635755990829
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.2","0","0","0",0.135460769142843,0.990170313723922,0.139523691426788,0.991443612180522,0.106055827465768,0.99117575572054,0.00198682717075461,0.000565810117752492,0.00280985572097407,0.000693944416918826,0.00258018344421405,0.000637461402876897
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.3","0","0","0",0.166764923977513,0.989773856473519,0.165928421359461,0.989694880262735,0.119317328842709,0.990176881102541,0.00194712979708177,0.000532547291751086,0.0027581042538378,0.00074662213866497,0.00251951373692163,0.000735957863575012
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.4","0","0","0",0.191990289479793,0.990284239379748,0.193517601687982,0.992173663002079,0.136990292794912,0.989591775708558,0.00206827519066336,0.000530082523276679,0.00282242518292513,0.000654762227121006,0.00245593302132382,0.000745248947534043
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.5","0","0","0",0.21846433252019,0.991193511910797,0.218717662709461,0.991212422074612,0.151196659967542,0.991905671097341,0.00215367479966729,0.000447190245411888,0.00324167350034874,0.000660886112631,0.00302536175025592,0.000735992898990073
"10","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0.05","0.6","0","0","0",0.251689357784227,0.990223877986903,0.251186701796866,0.990683550967343,0.170300197963193,0.98947680285992,0.00226880533298237,0.000524643714712679,0.00306858759625892,0.0006464345475374,0.00317954509996956,0.000815441557530411
