"Intercept","Int_SE","tvalue","pvalue","Slope","Slope_SE","tvalue","pvalue","Fstat","R2","DF1","DF2"
0.0631565059989795,0.00871422341133782,7.24751971779934,4.82914766146974e-05,0.441045129451159,0.014729725985494,29.9425209868469,2.52655280821268e-10,896.554563047767,0.990061338800271,1,9
0.0640781335437099,0.00967537569047493,6.622805728029,9.67068856142943e-05,0.440251462424092,0.0163543698618035,26.9195001791125,6.52133427579999e-10,724.659489893239,0.987732728705916,1,9
0.0431611459342903,0.002579528509194,16.7321841105669,4.3518066300016e-08,0.262185983647967,0.00436019898947764,60.1316555232213,4.90371906597733e-13,3615.81599596335,0.997517115348745,1,9
