"year","demo.locals1","demo.locals2","demo.locals3","demo.tours1","demo.tours2","demo.tours3","num_locals","num_tours","knowtrans","tours_local","tours_tours","local_local","local_misd","dem1toursK_Mean","dem1localK_Mean","dem2toursK_Mean","dem2localK_Mean","dem3toursK_Mean","dem3localK_Mean","dem1toursK_SE","dem1localK_SE","dem2toursK_SE","dem2localK_SE","dem3toursK_SE","dem3localK_SE"
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0","0","0","0","0",0.107806221801776,0.500906157136613,0.105412922224752,0.501279074487284,0.107787481291704,0.500685399538801,0.00158837822345587,0.001464146980042,0.00197591350780719,0.00211479217480558,0.00262388482871579,0.00192086133514307
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0","0.1","0","0","0",0.10995807003726,0.497867263700122,0.104275281899629,0.498166073607252,0.106754937968046,0.497842038469702,0.00166973915015511,0.00140063435353877,0.00247444365855464,0.00208528579097573,0.00231021292941444,0.0018071412227974
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0","0.2","0","0","0",0.107912934970522,0.498440484513488,0.108036515368514,0.498859540083592,0.109083024853751,0.496998691800393,0.00168936848880185,0.00133995039893048,0.00243023242767405,0.00204238693544854,0.00247381213628945,0.00191572750431256
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0","0.3","0","0","0",0.107426227029974,0.497991695390872,0.109540855287416,0.501773330325641,0.114279525345375,0.501041507864823,0.00180952463294076,0.00150444048940987,0.00247140206926306,0.00229227050429495,0.00257291494226876,0.00194173385281525
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0","0.4","0","0","0",0.108939796359792,0.49979053546121,0.107401533282102,0.496280117820353,0.109948527165587,0.501392971025929,0.00187939952336955,0.00118447486576525,0.00227197487252238,0.00197285537178577,0.00248677301918274,0.00221495311352182
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0","0.5","0","0","0",0.108382780736096,0.50191868979866,0.110649075385882,0.501566567944692,0.107704229011471,0.495480671689171,0.00150163991775631,0.00142804527412461,0.00254944319282102,0.00230595433150134,0.00275781585950725,0.00218188855534076
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0","0.6","0","0","0",0.105550623422717,0.500605284686038,0.107893349238718,0.499246267210064,0.107091833464154,0.502652196967195,0.00166085999210149,0.00137577845279612,0.00251432589265948,0.00195010334203935,0.0022089797332676,0.00199302715340943
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0","0.7","0","0","0",0.106912433671172,0.503117763544839,0.108113912572626,0.500608900822793,0.105814093172174,0.502758543746932,0.0017563790838471,0.00151871786331047,0.00253913844800291,0.00193930847401016,0.00259010965122029,0.00215261988875676
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0","0.8","0","0","0",0.109058039262067,0.498595591411193,0.109444774735665,0.49878386661568,0.105098391404617,0.502843386070018,0.00177643474977026,0.00139940920106838,0.00256442859687743,0.00184474725970742,0.00235318227614696,0.00173504787499608
"1","0.5","0.25","0.25","0.5","0.25","0.25","100","50","0","0.9","0","0","0",0.105740799438633,0.500022148538281,0.109419524362492,0.499490564952296,0.107022832222167,0.499017655638304,0.00163606785987568,0.00128032174445219,0.00232718277780261,0.00198081229250174,0.00224368874096895,0.00223523613924201
