1,1,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.099757308580542,56,0.541628981096489,14,0.0701005805124786,12,0.490061353172107,16,0.124211227484226,32,0.482916041115659
1,2,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.182328251946247,56,0.749472162431667,14,0.218616305668228,12,0.692123409307848,16,0.245048216333968,32,0.669735925435882
1,3,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.272610901138894,56,0.893704501624035,14,0.33709667937642,12,0.897509061760589,16,0.330331905395877,32,0.860627694696167
1,4,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.36521811248105,56,0.959266074617244,14,0.462803928493468,12,0.96954737265245,16,0.437435397112573,32,0.964598433752143
1,5,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.465513795535029,56,0.982124776435139,14,0.586457237724521,12,0.988106552650977,16,0.53123978228194,32,0.972777156261063
1,6,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.554453049556918,56,0.98856730897104,14,0.69978784329828,12,1,16,0.637639153420078,32,0.981020758670435
1,7,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.673374361403076,56,0.990784969143216,14,0.790423668363553,12,0.987829445469273,16,0.726160911542384,32,0.991158646410427
1,8,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.72558342667307,56,0.986951902088774,14,0.831862968008471,12,1,16,0.799844068606565,32,0.985542595252762
1,9,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.799967582660331,56,0.986909059715745,14,0.881944892584677,12,0.990537386095869,16,0.870727305951947,32,0.981984297083653
1,10,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.87149033405761,56,0.988779419306406,14,0.905017741456712,12,0.993986632058214,16,0.899521552510335,32,0.986311501524649
1,11,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.920649269507733,56,0.987963088562319,14,0.917075983767242,12,1,16,0.926244171716017,32,0.994766741902324
1,12,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.944307030747813,56,0.983287458110485,14,0.943930184272097,12,1,16,0.945962395222635,32,0.970058280824048
1,13,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.954842909761581,56,0.993927653771355,14,0.970070419039472,12,1,16,0.970012871555683,32,0.987245593770481
1,14,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.968904548389435,56,0.987675099956101,14,0.986843722878178,12,0.997804744954806,16,0.99057456949676,32,0.985392287553865
1,15,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.986607766933302,56,0.99427246561746,14,0.98010276781626,12,1,16,0.994430353045704,32,0.983435132117867
1,16,0.5,0.25,0.25,0.5,0.25,0.25,100,50,25,0.05,0.05,0,0,0,1,1,0.5,1,1,1,1,1,20,0.977896469484062,56,0.98770277373749,14,0.983518237522657,12,0.982729478632697,16,0.988466235656518,32,0.997502982093304
